TLOC,SEXO,EDAD_V,NIV,Ser_indig,Distancia,Ingreso,Edu_fin,Tener_conyuge,Primaria,Secundaria,Preparatoria,Carrera,Afore,Seguro,Credito,Empenio,Amistad,Familiar,Microfinanza,Credit_Fintech,Nomina_Cuenta,Cuenta_Fintech
0,0,37,8,0,5,15000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,69,0,1,,16000,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
0,1,44,2,1,5,12000,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,1,35,3,1,,22000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,66,3,1,10,12000,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,1,80,8,0,10,0,,0,0,0,0,1,0,0,,0,0,0,0,0,0,0
0,1,64,2,0,,5000,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,0,30,3,1,5,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,0,0
1,0,38,0,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,0
1,0,78,2,0,,1200,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,37,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,18,6,0,,4800,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,26,8,0,20,20000,,1,0,0,0,1,1,0,,0,0,0,0,0,1,0
0,1,60,8,1,,7000,0,0,0,0,0,1,1,0,,0,0,0,0,0,1,0
1,0,51,8,1,40,13000,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,0,54,2,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,75,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,24,6,1,,7800,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,22,2,0,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,45,3,0,,10800,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,49,3,0,25,7000,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
1,0,37,3,0,20,1300,0,0,0,1,0,0,0,0,,0,1,0,0,0,,0
1,0,55,2,1,,2000,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,1,63,2,1,,0,,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,52,6,1,,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,1,26,8,0,15,12000,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,1,21,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,33,3,1,,8000,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,63,3,0,15,0,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,39,2,0,,0,0,1,1,0,0,0,0,0,,0,1,1,0,0,,0
1,0,54,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,31,3,0,,2400,1,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,51,8,0,30,16000,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
0,0,66,3,1,,6000,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,59,2,1,15,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,0,0
0,0,44,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,18,6,1,,0,,1,0,0,1,0,0,0,,0,1,1,0,0,0,1
1,1,61,0,0,,7200,0,0,0,0,0,0,0,1,,0,0,0,0,0,,0
0,0,67,2,1,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,52,2,0,,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,19,6,1,,2400,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,58,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
1,0,37,3,0,,6000,,1,0,1,0,0,0,0,1,1,0,0,0,0,,0
1,0,18,8,1,,1200,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,0
1,0,38,2,0,,0,,0,1,0,0,0,0,0,0,0,1,1,1,0,,0
1,1,92,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,83,8,0,,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,32,3,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,44,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,32,3,1,0,6000,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
1,1,65,3,0,10,0,,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0,0,49,3,0,40,3200,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,68,3,0,45,3200,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,1,58,2,0,,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,71,2,1,,1000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,74,8,0,30,0,,0,0,0,0,1,0,1,,0,0,0,0,0,0,0
1,0,25,8,0,25,4000,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,54,3,1,0,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,0,0
0,0,30,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,39,2,1,20,11200,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
0,1,30,0,0,,10400,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,57,6,0,,0,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,60,0,0,,3600,0,1,0,0,0,0,0,0,,0,1,0,0,0,,0
1,0,72,3,1,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,40,3,1,30,8000,,0,0,1,0,0,0,0,,0,1,1,0,0,,0
0,0,28,3,1,,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,86,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,28,8,0,15,8000,,1,0,0,0,1,1,0,,0,0,0,0,0,1,0
1,0,36,7,0,,16000,,0,0,0,1,0,1,1,,0,0,0,0,0,,0
1,1,58,8,0,10,10000,,1,0,0,0,1,0,1,,0,1,0,0,0,1,0
1,1,69,2,1,20,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,64,2,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,,0
1,0,24,2,1,,600,,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,49,3,1,,4000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,37,3,0,0,8000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,25,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,1,23,2,0,30,8000,,0,1,0,0,0,1,1,,0,1,1,0,0,1,0
1,1,67,3,1,38,0,0,1,0,1,0,0,1,1,,0,0,0,0,0,0,0
1,0,56,3,0,,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,,0
1,0,49,6,1,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0
0,0,31,3,1,,6800,0,0,0,1,0,0,1,1,,0,0,0,0,0,1,0
1,0,23,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,42,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,58,3,1,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,28,8,0,,12000,,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
1,1,32,6,1,40,6200,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1,0,53,3,0,15,1800,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,37,8,0,40,120,0,0,0,0,0,1,0,0,,0,0,0,0,0,,0
0,1,55,11,1,3,50000,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1,1,36,3,1,0,10000,,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,27,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,39,3,0,,8000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,20,2,0,30,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,35,3,1,,8000,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,53,3,1,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
1,1,74,1,1,,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0
0,1,21,8,0,0,0,,1,0,0,0,1,0,0,,1,0,0,0,0,0,0
1,0,48,6,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,43,2,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,74,2,0,,0,0,0,1,0,0,0,1,0,,0,1,1,0,0,0,0
0,0,50,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,30,3,1,30,6000,,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1,0,45,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,68,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,44,8,0,40,10000,0,0,0,0,0,1,1,1,,0,0,0,0,0,1,1
1,0,42,2,0,,800,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,21,3,0,,1600,,0,0,1,0,0,0,0,0,0,0,0,1,0,,0
0,0,80,0,0,,2800,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,27,3,1,,4000,0,0,0,1,0,0,1,1,,0,0,0,0,0,,0
1,0,40,3,0,0,0,,0,0,1,0,0,0,0,,0,0,1,0,0,,0
0,0,30,8,0,40,1200,,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
0,1,36,6,1,15,9000,,0,0,0,1,0,0,1,,0,0,0,0,0,0,0
0,1,20,6,0,15,3200,,1,0,0,1,0,0,0,,0,1,1,0,0,1,0
1,0,41,3,1,,0,,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,51,2,1,,0,,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,0,42,6,0,15,8000,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0
0,0,28,3,1,,8000,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,24,3,0,6,1600,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,0
1,0,77,0,0,30,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,44,0,0,,8000,,1,0,0,0,0,1,0,,0,0,0,0,0,,0
1,0,36,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,33,6,0,15,9200,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,52,2,1,,3000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,44,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,77,2,0,25,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,51,3,0,,3200,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
1,1,72,2,0,0,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,19,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,19,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,1
0,0,56,2,0,,7200,,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,0,50,2,0,,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,,0
0,1,70,0,1,20,4800,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,25,3,0,,5600,0,1,0,1,0,0,1,0,1,0,0,0,0,0,,0
1,0,19,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,37,2,0,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,0,25,6,0,20,12000,,1,0,0,1,0,1,0,,0,0,0,0,0,,0
1,0,40,0,1,,6800,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,19,6,1,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,20,3,1,20,8400,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,48,3,0,15,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,2,1,,2000,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,20,6,1,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,57,3,0,10,4000,,0,0,1,0,0,1,0,1,0,0,0,1,0,,0
0,1,36,3,0,30,35000,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,57,2,1,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,19,8,0,,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,,0
1,0,69,2,1,45,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,19,6,1,,4800,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,18,3,0,,0,0,1,0,1,0,0,0,0,,1,0,1,0,0,,0
0,1,31,2,1,,8000,,1,1,0,0,0,0,0,,0,1,0,0,0,,0
0,0,91,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,40,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,18,6,0,10,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,66,8,0,,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,65,5,0,15,0,,0,0,0,1,0,0,1,,0,0,0,0,0,0,0
1,0,18,2,0,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,27,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,19,8,1,0,750,,1,0,0,0,1,0,0,,0,0,0,0,0,0,1
0,0,39,6,0,0,12000,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,0
1,0,30,3,1,,4800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,25,3,0,,8000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,63,0,0,,5600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,46,0,1,30,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,22,8,0,,0,,1,0,0,0,1,0,0,,0,0,1,0,0,0,0
1,1,36,3,0,,3200,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,80,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,56,3,0,,8000,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,56,8,0,,0,0,0,0,0,0,1,1,0,,0,0,1,0,0,0,0
0,1,25,6,0,,10000,,1,0,0,1,0,1,0,,0,0,0,0,0,,0
0,1,38,3,1,,6000,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,74,2,1,30,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,26,6,0,40,8000,1,1,0,0,1,0,1,0,1,0,0,0,0,0,,0
1,0,18,6,0,,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,30,3,0,,4000,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,42,2,0,45,2000,0,1,1,0,0,0,0,0,,1,0,0,0,0,,0
1,0,21,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,61,8,0,15,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0,0,34,6,0,40,7200,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1,1,43,2,0,,14000,0,0,1,0,0,0,1,0,,0,0,0,0,0,,0
1,0,67,0,1,0,1200,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,67,3,0,10,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,26,6,0,30,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,43,2,1,,0,,0,1,0,0,0,1,0,,0,0,0,0,0,,0
1,0,66,2,1,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0
1,1,51,6,0,30,7000,,1,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,1,31,8,0,,9000,,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1,1,95,0,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,27,3,0,45,2000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,70,2,0,,8000,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,1,62,3,1,,4000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,39,8,0,5,16000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
0,0,62,6,0,0,2400,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,21,6,0,15,13800,,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1,0,32,2,1,,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,,0
1,1,89,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,20,8,0,30,6800,,1,0,0,0,1,1,0,,0,0,0,0,0,0,1
1,1,67,2,1,,7000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,31,6,1,40,20000,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
0,1,32,3,1,10,4000,1,1,0,1,0,0,0,0,1,0,1,1,0,0,,0
0,0,42,3,0,0,4400,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
1,0,23,3,0,,6000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,42,2,0,0,6400,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
0,0,39,8,1,25,4000,0,1,0,0,0,1,1,0,,0,1,1,0,0,1,0
1,0,68,0,0,,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,24,6,1,30,4000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,73,2,0,,2000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,49,2,0,30,8000,,0,1,0,0,0,1,1,,0,0,0,0,0,1,0
1,0,57,2,1,,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,45,2,1,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,59,2,1,,8000,,1,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,1,58,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,76,2,0,35,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,49,8,0,,2000,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0
1,0,32,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,68,2,1,15,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,34,3,1,,8000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,41,3,1,,1000,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
1,0,25,3,0,30,4800,0,0,0,1,0,0,0,0,,0,0,1,0,0,1,0
1,0,30,3,0,0,0,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,45,2,1,,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,0,38,3,0,15,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,49,7,1,0,4000,,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
0,1,76,2,1,30,1200,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,42,6,1,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,60,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,40,3,1,,4800,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,35,6,0,20,6400,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,23,8,1,,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,45,3,1,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,38,2,1,40,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,22,2,1,,2800,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0
0,0,64,2,1,,2800,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,33,2,0,,10000,,1,1,0,0,0,1,0,,0,0,0,0,0,,0
0,0,64,2,1,,1500,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,70,3,1,30,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,0,28,3,1,25,10000,,1,0,1,0,0,1,0,1,0,0,0,0,0,,0
1,1,21,3,1,,2000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,19,8,1,,0,,1,0,0,0,1,0,0,,0,0,0,0,0,,0
1,1,36,0,0,,0,,1,0,0,0,0,0,0,,0,1,1,0,0,,0
1,0,33,2,0,20,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,36,3,1,,1000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,48,8,1,,0,,1,0,0,0,1,1,1,,0,0,0,0,0,0,1
0,1,23,6,0,20,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,,0
1,0,26,3,1,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0
0,1,60,3,0,,8000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,59,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,66,2,0,5,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,43,7,0,,16000,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,52,3,0,,11600,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,52,6,1,15,6000,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0,45,3,1,15,20000,,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1,0,79,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,20,6,0,,10800,,1,0,0,1,0,0,0,,0,0,0,0,0,1,0
1,0,51,3,0,30,6000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,57,2,1,,1120,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,58,2,1,,4800,,0,1,0,0,0,1,0,,0,0,0,0,0,,0
0,0,35,3,0,,2000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,41,8,0,5,6400,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1,0,27,3,1,,2000,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,23,6,1,0,0,,0,0,0,1,0,0,0,1,0,0,0,1,0,,0
1,0,40,3,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,28,3,0,,10000,0,1,0,1,0,0,1,0,,0,1,0,0,0,1,1
1,0,39,3,0,50,0,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
1,1,54,3,1,30,4000,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,0
0,0,50,2,0,,2000,,1,1,0,0,0,0,0,,0,1,1,0,0,,0
0,1,52,6,1,40,6800,,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
0,0,23,6,1,,3200,,1,0,0,1,0,1,0,,1,0,1,0,0,0,0
0,0,28,6,0,10,0,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
0,0,25,6,0,,9200,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,27,3,0,,6000,,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,48,2,1,,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,50,6,0,,2400,,1,0,0,1,0,0,0,,0,0,0,0,0,0,1
1,0,25,3,0,30,0,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,29,6,0,,16000,,0,0,0,1,0,1,0,,0,0,0,0,0,0,1
0,1,29,3,0,,10000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,35,3,0,,0,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,71,2,0,15,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,41,6,0,40,6000,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,20,6,0,,6000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,54,6,1,,8000,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1,0,64,2,1,30,4800,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,46,3,0,0,4000,,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1,1,50,2,1,,6000,0,0,1,0,0,0,0,0,,0,1,1,0,0,,0
1,0,29,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,77,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,59,2,1,30,1000,0,0,1,0,0,0,0,0,,1,0,0,0,0,,0
1,1,40,6,1,,4800,0,0,0,0,1,0,1,0,,0,1,1,0,0,,0
0,0,50,2,1,,3000,,0,1,0,0,0,1,0,,1,0,0,0,0,,0
1,1,29,6,0,,6000,0,1,0,0,1,0,0,0,,0,1,0,0,0,,0
0,0,50,2,0,,1200,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,31,2,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,52,2,1,,2400,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,43,2,1,,3000,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,57,0,1,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,1,19,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,53,3,1,,7200,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,1,62,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,36,3,0,,1200,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0
0,0,33,8,1,,0,,1,0,0,0,1,1,0,,0,0,0,0,0,,0
1,1,45,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,53,5,0,0,7000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,54,2,1,,0,0,1,1,0,0,0,0,0,,0,1,1,0,0,,0
1,0,36,6,0,20,833.3333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,23,2,0,,7200,,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,32,6,0,5,9000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1,0,35,3,1,0,4800,,0,0,1,0,0,0,0,,0,0,0,0,0,0,1
0,0,70,2,0,0,400,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,40,2,0,15,2800,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,0
0,0,38,6,1,2,5000,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,24,7,0,20,16000,,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,1,60,2,1,0,4000,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,19,6,1,10,24000,,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
0,1,80,0,0,30,3200,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
